id,gameid,riotversion,tournament,leaguefullname,league,matchid,dateutc,game,patch,side,teamfullname,team,team_oppsfullname,team_opps,position,player,champion,mastery,rune,primarytree,secondarytree,bluepickposition1,bluepickposition2,bluepickposition3,bluepickposition4,bluepickposition5,redpickposition1,redpickposition2,redpickposition3,redpickposition4,redpickposition5,result,ban1,ban2,ban3,ban4,ban5,spell1,spell2,participantid,split,playoffs,worldsqualifier,playin,promotion,year,pickfirst,damagedealttoturrets,doublekills,goldearned,goldspent,neutralminionskilledenemyjungle,neutralminionskilledteamjungle,pentakills,quadrakills,timeccingothers,triplekills,visionscore,visionwardsboughtingame,gamelength,vspm,gold8,gold14,gold20,goldend,golddiff8,golddiff14,golddiff20,golddiffend,minionskilled8,minionskilled14,minionskilled20,minionskilledend,jungleminionskilled8,jungleminionskilled14,jungleminionskilled20,jungleminionskilledend,jgdiff8,jgdiff14,jgdiff20,jgdiffend,cs8,cs14,cs20,csend,csdiff8,csdiff14,csdiff20,csdiffend,level8,level14,level20,levelend,xp8,xp14,xp20,xpend,damaged_total8,damaged_total14,damaged_total20,damaged_totalend,damaged_true8,damaged_true14,damaged_true20,damaged_trueend,damaged_physical8,damaged_physical14,damaged_physical20,damaged_physicalend,damaged_magic8,damaged_magic14,damaged_magic20,damaged_magicend,damagetaken_total8,damagetaken_total14,damagetaken_total20,damagetaken_totalend,damagetaken_true8,damagetaken_true14,damagetaken_true20,damagetaken_trueend,damagetaken_physical8,damagetaken_physical14,damagetaken_physical20,damagetaken_physicalend,damagetaken_magic8,damagetaken_magic14,damagetaken_magic20,damagetaken_magicend,gd814,csd814,gd1420,csd1420,gd20end,csd20end,cs14endshare,gd20endpermin,csd20endpermin,gdm,csdm,goldlead8,goldlead14,goldlead20,duogd8,duogd14,duogd20,duogdend,duogdm,duogd20endpermin,duogoldlead8,duogoldlead14,duogoldlead20,dpm,dpg,damageshare,damagetakenshare,dragonfirst,dragonpercent,dragon,opps_dragon,dragon8,opps_dragon8,dragon14,opps_dragon14,dragon20,opps_dragon20,dragonfire,opps_dragonfire,dragonfire8,opps_dragonfire8,dragonfire14,opps_dragonfire14,dragonfire20,opps_dragonfire20,dragonwater,opps_dragonwater,dragonwater8,opps_dragonwater8,dragonwater14,opps_dragonwater14,dragonwater20,opps_dragonwater20,dragonearth,opps_dragonearth,dragonearth8,opps_dragonearth8,dragonearth14,opps_dragonearth14,dragonearth20,opps_dragonearth20,dragonair,opps_dragonair,dragonair8,opps_dragonair8,dragonair14,opps_dragonair14,dragonair20,opps_dragonair20,dragonhextech,opps_dragonhextech,dragonhextech8,opps_dragonhextech8,dragonhextech14,opps_dragonhextech14,dragonhextech20,opps_dragonhextech20,dragonchemtech,opps_dragonchemtech,dragonchemtech8,opps_dragonchemtech8,dragonchemtech14,opps_dragonchemtech14,dragonchemtech20,opps_dragonchemtech20,dragonelder,opps_dragonelder,dragonnotelder,opps_dragonnotelder,horde,opps_horde,horde0,opps_horde0,horde1,opps_horde1,horde2,opps_horde2,horde3,opps_horde3,horde4,opps_horde4,horde5,opps_horde5,horde6,opps_horde6,hordepercent,herald,opps_herald,heraldfirst,heraldsecond,herald14,opps_herald14,heraldpercent,baron,opps_baron,baronfirst,baronpercent,turretplate,turretplatelost,turretplatetop,turretplatetoplost,turretplatemid,turretplatemidlost,turretplatebot,turretplatebotlost,turretplate8,turretplatelost8,turretplatetop8,turretplatetop8lost,turretplatemid8,turretplatemid8lost,turretplatebot8,turretplatebot8lost,towerkillparticipated,towerkill,towerlost,towerkill8,towerlost8,towerkill14,towerlost14,towerkill20,towerlost20,firsttower,firsttowerkilltime,firsttoptower,firsttoptowerkilltime,firstmidtower,firstmidtowerkilltime,firstbottower,firstbottowerkilltime,inhibitorkill,inhibitorlost,kill,kill8,kill14,kill20,death,death8,death14,death20,assist,assist8,assist14,assist20,ck,ck8,ck14,ck20,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,solokill,solokill8,solokill14,solokill20,solokillvictim,solokillvictim8,solokillvictim14,solokillvictim20,duokill,duokill8,duokill14,duokill20,duokillassist,duokillassist8,duokillassist14,duokillassist20,duokillvictim,duokillvictim8,duokillvictim14,duokillvictim20,duokillparticipated,duokillparticipated8,duokillparticipated14,duokillparticipated20,killparticipated,killparticipated8,killparticipated14,killparticipated20,kpm,ckpm,kppercent,wardplaced,visionwardplaced,wardplaced8,visionwardplaced8,wardplaced14,visionwardplaced14,wardplaced20,visionwardplaced20,wardcleared,visionwardcleared,wardcleared8,visionwardcleared8,wardcleared14,visionwardcleared14,wardcleared20,visionwardcleared20,wpm,vwpm,wcpm,vwcpm,skilllevel1,skilllevel2,skilllevel3,skilllevel4,skilllevel5,skilllevel6,skilllevel7,skilllevel8,skilllevel9,skilllevel10,skilllevel11,skilllevel12,skilllevel13,skilllevel14,skilllevel15,skilllevel16,skilllevel17,skilllevel18,evolve1,evolve2,evolve3,buffsstolen,championtransform,initialcrabcount,objectivesstolen,objectivesstolenassists,scuttlecrabkills,totalallyjungleminionskilled,totalenemyjungleminionskilled,totaltimespentdead
726,LOLTMNT02_41171,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 6:07,1,14.1,Red,KT Rolster,KT,DRX,DRX,top,PerfecT,Rumble,,Arcane Comet,Sorcery,Resolve,Bot,Support,Jungle,Top,Mid,Top,Support,Bot,Mid,Jungle,0,Lucian,Varus,Jax,K'Sante,Akali,Flash,Ignite,6,Spring,0,0,0,0,2024,1,2309,0,11585,11575,,,0,0,14,0,44,8,2210,1.194570136,2564,4448,6863,11585,540,228,188,-3922,65,117,169,242,0,0,0,2,0,0,0,-18,65,117,169,244,24,14,14,-72,7,10,13,17,3729,6868,10628,16746,2782,5503,7554,21379,130,289,595,1591,93,188,240,451,2559,5026,6718,19336,1887,3972,6243,20195,0,96,96,416,1305,2840,4833,15103,581,1036,1313,4675,-312,-10,-40,0,-4110,-86,0.1984375,-4.069306931,-0.085148515,-106.479638,-1.954751131,1,1,1,,,,,,,0,0,0,9.673755656,1.845403539,0.257587624,0.203829306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,0,0,0,4,0,1,1,2,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0.027149321,0.135746606,0.75,20,7,2,0,5,1,9,3,6,3,0,0,2,1,3,2,0.542986425,0.190045249,0.162895928,0.081447964,Q,E,W,Q,Q,R,Q,E,Q,E,R,E,E,W,W,R,W,,,,,0,0,0,0,0,0,2,0,125
727,LOLTMNT02_41171,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 6:07,1,14.1,Red,KT Rolster,KT,DRX,DRX,jungle,Pyosik,Poppy,,Phase Rush,Sorcery,Inspiration,Bot,Support,Jungle,Top,Mid,Top,Support,Bot,Mid,Jungle,0,Lucian,Varus,Jax,K'Sante,Akali,Smite,Flash,7,Spring,0,0,0,0,2024,0,0,0,9770,9400,,,0,0,32,0,74,20,2210,2.009049774,2221,3993,5816,9770,-566,-398,-468,-2169,0,2,11,23,42,82,113,153,-4,9,1,-9,42,84,124,176,-4,8,5,-10,5,8,10,14,2138,4454,6981,12895,663,1619,2812,8529,24,96,262,432,536,1220,2052,6528,103,303,498,1568,2725,6705,9803,23855,0,40,71,787,2611,5523,7360,16666,113,1141,2371,6401,168,12,-70,-3,-1701,-15,0.14375,-1.684158416,-0.014851485,-58.88687783,-0.271493213,0,0,0,,,,,,,0,0,0,3.859276018,0.872978506,0.10276275,0.240769898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.054298643,0.5,20,18,3,1,4,2,7,5,18,7,0,0,2,1,7,3,0.542986425,0.488687783,0.488687783,0.190045249,Q,E,W,Q,Q,R,Q,W,Q,W,R,W,W,E,,,,,,,,0,0,2,1,0,4,109,6,57
728,LOLTMNT02_41171,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 6:07,1,14.1,Red,KT Rolster,KT,DRX,DRX,mid,Bdd,Corki,,First Strike,Inspiration,Domination,Bot,Support,Jungle,Top,Mid,Top,Support,Bot,Mid,Jungle,0,Lucian,Varus,Jax,K'Sante,Akali,Flash,Teleport,8,Spring,0,0,0,0,2024,1,2703,0,15283,15225,,,0,0,2,0,34,9,2210,0.923076923,2861,5653,8518,15283,269,848,1210,-780,72,144,205,322,0,0,0,24,0,0,-4,12,72,144,205,346,9,10,6,-12,7,11,13,18,3740,7412,10555,19393,3496,5267,10830,31390,101,210,447,1520,462,471,802,5471,2932,4585,9580,24398,2356,3730,4554,15678,335,483,537,1079,1596,2426,3022,10706,424,820,994,3892,579,1,362,-4,-1990,-18,0.315625,-1.97029703,-0.017821782,-21.17647059,-0.325791855,1,1,1,,,,,,,0,0,0,14.20361991,2.053916116,0.378206441,0.158238963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.054298643,0.5,19,7,2,0,4,1,8,3,7,3,1,0,1,0,3,1,0.515837104,0.190045249,0.190045249,0.081447964,E,Q,W,Q,Q,R,Q,E,Q,E,R,E,E,W,W,R,W,W,,,,0,0,0,0,0,0,22,0,60
729,LOLTMNT02_41171,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 6:07,1,14.1,Red,KT Rolster,KT,DRX,DRX,bot,Deft,Draven,,Lethal Tempo,Precision,Inspiration,Bot,Support,Jungle,Top,Mid,Top,Support,Bot,Mid,Jungle,0,Lucian,Varus,Jax,K'Sante,Akali,Flash,Cleanse,9,Spring,0,0,0,0,2024,0,1289,0,16584,15500,,,0,0,14,0,24,2,2210,0.65158371,2683,4714,8451,16584,452,173,1667,2450,70,135,192,310,0,0,0,24,0,0,0,16,70,135,192,334,42,81,100,152,5,8,11,16,2184,4552,7653,15467,3045,4071,5801,17751,0,0,44,467,3045,4071,5757,17284,0,0,0,0,1719,2299,3863,19073,0,0,0,546,1450,1864,3301,15554,268,435,562,2972,-279,39,1494,19,783,52,0.3109375,0.775247525,0.051485149,66.5158371,4.126696833,1,1,1,80,-585,33,-1470,-39.90950226,-1.488118812,1,0,1,8.032126697,1.07036903,0.2138752,0.192504895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3,0,0,1,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0.081447964,0.135746606,0.75,12,1,3,0,4,0,6,0,8,4,1,1,2,2,3,2,0.325791855,0.027149321,0.21719457,0.108597285,Q,W,E,Q,Q,R,Q,W,Q,W,W,R,W,E,E,E,R,,,,,0,0,0,0,0,0,20,0,98
730,LOLTMNT02_41171,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 6:07,1,14.1,Red,KT Rolster,KT,DRX,DRX,support,BeryL,Nautilus,,Aftershock,Resolve,Inspiration,Bot,Support,Jungle,Top,Mid,Top,Support,Bot,Mid,Jungle,0,Lucian,Varus,Jax,K'Sante,Akali,Ignite,Flash,10,Spring,0,0,0,0,2024,1,0,0,8155,7175,,,0,0,38,0,119,19,2210,3.230769231,1917,3311,4599,8155,-372,-758,-1634,-3920,15,28,37,48,0,0,0,0,0,0,0,0,15,28,37,48,-34,-63,-89,-135,6,7,9,12,2465,3996,5247,9529,758,1523,2195,3948,0,0,0,520,236,543,695,930,522,979,1499,2497,2348,3527,7679,20277,0,0,45,1368,1548,2007,4819,12351,800,1519,2813,6556,-386,-29,-876,-26,-2286,-46,0.03125,-2.263366337,-0.045544554,-106.4253394,-3.665158371,0,0,0,80,-585,33,-1470,-39.90950226,-1.488118812,1,0,1,1.786425339,0.484120172,0.047567984,0.204656937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,1,1,1,0,0,0,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.162895928,0.25,65,18,3,0,14,3,26,6,13,4,0,0,0,0,4,2,1.764705882,0.488687783,0.352941176,0.108597285,W,Q,E,Q,Q,R,Q,W,Q,W,R,W,,,,,,,,,,0,0,0,0,0,0,0,0,145
731,LOLTMNT02_41171,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 6:07,1,14.1,Blue,DRX,DRX,KT Rolster,KT,team,,,,,,,Bot,Support,Jungle,Top,Mid,Top,Support,Bot,Mid,Jungle,1,Vi,Kalista,Taliyah,Orianna,Viego,,,100,Spring,0,0,0,0,2024,,16323,0,69718,62535,,,0,0,124,0,339,42,2210,9.20361991,11923,22026,33284,69718,-323,-93,-963,8341,181,385,575,1023,46,73,116,202,4,-9,3,-1,227,458,691,1225,-37,-50,-36,77,,,,,14205,27154,40227,84364,7191,13200,21236,79738,335,619,750,4198,4758,8263,13283,52732,2094,4316,7199,22803,17067,28292,44542,125013,255,594,1347,4529,9846,15692,23111,65953,6964,12002,20079,54525,230,-13,-870,14,9304,113,,9.211881188,0.111881188,226.4524887,2.090497738,0,0,0,-80,585,-33,1470,39.90950226,1.488118812,0,1,0,36.08054299,1.143721851,,,1,0.5,3,3,0,0,1,0,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0.5,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13,10,3,0,0,0,0,2,2,0,,0,,0,18.01643333,0,,2,0,16,1,3,3,4,0,0,1,41,2,6,6,20,1,3,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,9,9,0.43438914,0.542986425,,131,39,16,2,37,11,60,17,58,26,0,0,4,2,18,9,3.556561086,1.058823529,1.574660633,0.705882353,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,7,128,16,135
732,LOLTMNT02_41171,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 6:07,1,14.1,Red,KT Rolster,KT,DRX,DRX,team,,,,,,,Bot,Support,Jungle,Top,Mid,Top,Support,Bot,Mid,Jungle,0,Lucian,Varus,Jax,K'Sante,Akali,,,200,Spring,0,0,0,0,2024,,6301,0,61377,58875,,,0,0,100,0,295,58,2210,8.009049774,12246,22119,34247,61377,323,93,963,-8341,222,426,614,945,42,82,113,203,-4,9,-3,1,264,508,727,1148,37,50,36,-77,,,,,14256,27282,41064,74030,10744,17983,29192,82997,255,595,1348,4530,4372,6493,9546,30664,6116,10893,18295,47799,11035,20233,32142,99078,335,619,749,4196,8510,14660,23335,70380,2186,4951,8053,24496,-230,13,870,-14,-9304,-113,,-9.211881188,-0.111881188,-226.4524887,-2.090497738,1,1,1,80,-585,33,-1470,-39.90950226,-1.488118812,1,0,1,37.55520362,1.352249214,,,0,0.5,3,3,0,0,0,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.5,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,10,0,0,0,0,2,2,1,15.4083,1,18.02918333,,,1,15.4083,0,2,4,0,0,1,16,1,3,3,7,0,0,1,20,1,3,4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0.108597285,0.542986425,,136,51,13,1,31,7,56,17,52,21,2,1,7,4,20,10,3.692307692,1.384615385,1.411764706,0.570135747,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,4,153,6,485
733,LOLTMNT02_42189,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 7:05,2,14.1,Blue,KT Rolster,KT,DRX,DRX,top,PerfecT,Rumble,,Arcane Comet,Sorcery,Domination,Mid,Jungle,Top,Bot,Support,Bot,Support,Mid,Top,Jungle,1,Lucian,Sejuani,Vi,K'Sante,Rell,Flash,Ignite,1,Spring,0,0,0,0,2024,1,3076,1,11420,9900,,,0,0,11,0,33,6,1654,1.197097944,2771,4811,7462,11420,613,855,1151,2260,68,132,173,228,0,0,0,8,0,0,-4,0,68,132,173,236,30,35,21,6,7,11,13,16,3785,7426,10005,15092,2352,5174,9808,17808,62,62,246,584,0,106,164,273,2289,5005,9397,16949,1863,3620,6770,11607,0,0,38,182,1538,2981,5426,8444,324,639,1305,2981,242,5,296,-14,1109,-15,0.199616123,2.442731278,-0.033039648,81.98307134,0.217654172,1,1,1,,,,,,,0,0,0,10.76662636,1.559369527,0.300993848,0.184745412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,3,0,0,2,2,1,1,2,8,0,0,1,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0.108827086,0.181378476,0.578947368,14,5,3,0,6,1,8,2,3,3,0,0,1,1,3,3,0.507859734,0.181378476,0.108827086,0.108827086,Q,E,W,Q,Q,R,Q,E,Q,E,R,E,E,W,W,R,,,,,,0,0,0,0,1,0,4,4,51
734,LOLTMNT02_42189,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 7:05,2,14.1,Blue,KT Rolster,KT,DRX,DRX,jungle,Pyosik,Lee Sin,,Conqueror,Precision,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Mid,Top,Jungle,1,Lucian,Sejuani,Vi,K'Sante,Rell,Smite,Flash,2,Spring,0,0,0,0,2024,1,3625,0,10589,9375,,,0,0,7,0,45,9,1654,1.632406288,2945,4896,7492,10589,111,256,1086,2796,2,3,7,23,54,82,130,168,-1,-13,13,43,56,85,137,191,1,-12,10,52,6,9,12,15,2810,5142,8875,14101,943,3880,5825,7491,0,80,178,263,860,3289,4867,6039,82,511,779,1188,7240,13403,18772,26916,0,162,162,274,6099,10697,15132,22003,1140,2543,3477,4638,145,-13,830,22,1710,42,0.203454894,3.766519824,0.092511013,101.426844,1.886336155,1,1,1,,,,,,,0,0,0,4.529020556,0.707432241,0.126614157,0.428414535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,0,0,0,0,9,0,2,6,2,1,2,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,4,8,0.072551391,0.072551391,0.578947368,17,7,3,1,9,4,13,6,11,6,1,1,1,1,5,3,0.61668682,0.253929867,0.399032648,0.217654172,E,W,Q,Q,Q,R,Q,W,Q,W,R,W,W,E,E,,,,,,,2,0,1,1,0,5,102,10,0
735,LOLTMNT02_42189,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 7:05,2,14.1,Blue,KT Rolster,KT,DRX,DRX,mid,Bdd,Orianna,,Arcane Comet,Sorcery,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Mid,Top,Jungle,1,Lucian,Sejuani,Vi,K'Sante,Rell,Flash,Teleport,3,Spring,0,0,0,0,2024,1,4988,2,12032,10550,,,0,0,17,0,33,6,1654,1.197097944,2755,5041,7320,12032,115,372,-375,1908,75,135,184,246,0,0,0,8,0,0,0,0,75,135,184,254,8,5,3,3,7,10,13,16,3973,7008,10060,15822,1941,4975,7184,13333,0,0,0,188,104,427,573,721,1836,4548,6610,12424,1765,2845,5187,7102,0,0,0,32,313,631,1887,3286,1452,2214,3300,3784,257,-3,-747,-2,2283,0,0.22840691,5.028634361,0,69.2140266,0.108827086,1,1,0,,,,,,,0,0,0,8.061064087,1.108128324,0.225356636,0.113040572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,0,0,1,1,0,0,1,8,0,3,5,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,6,0.181378476,0.217654172,0.684210526,14,6,4,1,7,2,11,4,9,3,0,0,0,0,3,1,0.507859734,0.217654172,0.326481258,0.108827086,Q,W,W,E,W,R,Q,Q,Q,Q,R,W,W,E,E,R,,,,,,0,0,0,0,0,0,6,0,38
736,LOLTMNT02_42189,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 7:05,2,14.1,Blue,KT Rolster,KT,DRX,DRX,bot,Deft,Jinx,,Lethal Tempo,Precision,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Mid,Top,Jungle,1,Lucian,Sejuani,Vi,K'Sante,Rell,Flash,Ghost,4,Spring,0,0,0,0,2024,0,6681,2,15023,13300,,,0,0,10,1,41,6,1654,1.487303507,2769,5845,9170,15023,90,982,1887,4919,73,129,207,293,0,2,2,16,0,2,0,-6,73,131,209,309,4,2,13,33,5,9,12,16,2372,5292,9652,15404,601,3777,8261,15785,0,0,278,781,601,3600,7755,14696,0,176,227,307,1064,2468,4185,7110,0,0,60,1140,974,2147,3709,5223,90,320,416,747,892,-2,905,11,3032,20,0.341650672,6.678414097,0.044052863,178.4401451,1.197097944,1,1,1,33,1544,2168,6294,228.3192261,9.088105727,1,1,1,9.543530834,1.050722226,0.266800757,0.113167906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,8,0,2,4,0,0,0,0,5,0,0,2,8,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,6,0.290205562,0.290205562,0.684210526,15,6,2,0,5,1,9,3,15,4,2,1,4,1,7,1,0.544135429,0.217654172,0.544135429,0.145102781,Q,W,Q,E,Q,R,Q,W,Q,W,R,W,W,E,E,R,,,,,,0,0,0,0,0,1,6,6,0
737,LOLTMNT02_42189,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 3_7,2024-02-03 7:05,2,14.1,Blue,KT Rolster,KT,DRX,DRX,support,BeryL,Tahm Kench,,Guardian,Resolve,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Mid,Top,Jungle,1,Lucian,Sejuani,Vi,K'Sante,Rell,Ignite,Flash,5,Spring,0,0,0,0,2024,0,576,0,7691,6175,,,0,0,14,0,100,21,1654,3.627569528,1863,3834,5163,7691,-57,562,281,1375,7,23,29,37,0,0,0,0,0,0,0,0,7,23,29,37,-2,8,9,9,6,7,9,12,2495,4059,5141,9157,986,3683,3911,4747,0,338,380,517,82,371,371,429,903,2973,3159,3800,1748,5367,7288,10092,0,144,144,1501,1182,3563,4830,5718,565,1660,2314,2873,619,10,-281,1,1094,0,0.026871401,2.40969163,0,49.87908102,0.326481258,0,1,1,33,1544,2168,6294,228.3192261,9.088105727,1,1,1,2.870012092,0.617214927,0.080234602,0.160631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,13,0,3,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,7,0.036275695,0.036275695,0.736842105,58,19,4,1,18,6,34,11,17,5,0,0,5,2,11,4,2.103990326,0.68923821,0.61668682,0.181378476,Q,E,W,Q,Q,R,Q,W,Q,R,W,W,,,,,,,,,,0,0,0,0,0,0,0,0,0
